sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_LN,sigma_LN,alpha,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
742001,1.13926853466887,0,0.00859276741420034,0,0.044534256679492,0,12,1.22277646508622,1.32112355832844,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15609219137401,0.0728172325124171,590.881769545376,0.850174278732861,0.0708361742391534,-37841.6627853574,-35593.6023425555,-2248.06044280191
743001,1.14478040354447,0,0.00883814517842646,0,0.0445197611296246,0,12,1.2190915003779,1.095073132565,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.16183469619873,0.102775798966885,619.133395375684,0.763928983879986,0.0572718483438157,-37922.9768644599,-35663.6083855689,-2259.36847889095
744001,1.12696801597369,0,0.00640423436008566,0,0.0445393872035971,0,12,1.22895007234147,0.955359859557807,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05019563224922,0.0971115531526099,658.713708166033,0.889238228989471,0.0691166252398485,-37876.9915115651,-35592.9947339999,-2283.99677756526
745001,1.1080601795816,0,0.00674881073919552,0,0.0435024921390997,0,12,1.2282672194018,1.00089808401872,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05599627815543,0.0942977299621798,535.87340307422,0.875691326612761,0.0678271428882622,-37867.6201222597,-35566.6612519011,-2300.95887035867
746001,1.11136844875751,0,0.00774126146186333,0,0.0438598990985785,0,12,1.22897326130312,1.01351257594103,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15260075238146,0.0668005693828459,953.277540393174,0.867357117820987,0.0728261293430486,-37844.1117551917,-35556.2468058131,-2287.86494937851
747001,1.12289127914156,0,0.00971361029964721,0,0.0440826665351118,0,12,1.22074083189293,0.775942608779636,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08347711710348,0.0881762272519814,280.735342064872,0.882641924176819,0.0830590948486108,-37866.3711481801,-35582.9344656421,-2283.43668253796
748001,1.1353761888646,0,0.012021573491377,0,0.0434924224876869,0,12,1.21364405546189,0.997933816462221,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05311768668685,0.079253767131213,309.992667520419,0.895142517715674,0.0776639987686545,-37841.2473905491,-35550.0756532055,-2291.17173734353
749001,1.11964900389311,0,0.0116074146535222,0,0.0434182822042102,0,12,1.21705922039726,1.12863305582924,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10938918896935,0.0996127581256513,912.593885790557,0.883510510348822,0.0722083918837771,-37898.641487632,-35628.4481625939,-2270.19332503814
750001,1.13018827096839,0,0.0129106773978312,0,0.0436479871511585,0,12,1.22384153930368,1.05834106441514,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0854306940604,0.0918789916304797,504.853630671278,0.864278671770457,0.0735633688272722,-37823.7810491976,-35534.4387920141,-2289.34225718357
751001,1.13470332224399,0,0.0151649119794271,0,0.0432457817137351,0,12,1.21036558251946,1.11436286798733,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07628660337736,0.0895010685356116,749.591875588521,0.742083024016842,0.0715648923710708,-37799.5213525709,-35520.5796025066,-2278.94175006428
752001,1.14116430736716,0,0.0146342832654598,0,0.0439965575732682,0,12,1.21274701156524,1.06713585390834,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13070878946715,0.0797202637597136,797.447539865971,0.784745725980685,0.0759566548010906,-37968.1669535748,-35633.3509307409,-2334.81602283388
753001,1.14474766607862,0,0.0149543311243873,0,0.0436810229771963,0,12,1.21813971750062,1.08419105662919,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.06286285425582,0.0842474349793211,855.996538186446,0.728776920578928,0.0715312239253327,-37763.2896036409,-35496.3932629115,-2266.89634072939
754001,1.14082851936299,0,0.0147168721888637,0,0.0438074968613959,0,12,1.22767074426517,0.988632452945524,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1380441652678,0.0879317808946896,581.193209858611,0.734854075715812,0.0733410798142209,-37804.0124840436,-35524.0104347088,-2280.00204933482
755001,1.14828788869755,0,0.0124330834765551,0,0.0441828866476474,0,12,1.20218663804383,0.957743099940317,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11203720252391,0.0925204474170552,820.129119325429,0.857629756178217,0.0690856339059482,-37790.2417995431,-35477.5624396448,-2312.6793598984
756001,1.14473979758223,0,0.0130628969307348,0,0.0443140294626146,0,12,1.21785727659561,0.861681131240514,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12577004151288,0.0866520626311771,954.672352410853,0.81216323084272,0.0748543120641472,-37787.6678164782,-35479.3259781481,-2308.34183833011
757001,1.12755177420425,0,0.0114201209006241,0,0.0443004025842156,0,12,1.22203360457651,1.23124418672288,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07621395326601,0.0924288423292898,401.863798266277,0.79034022474948,0.0721142363329118,-37910.9177300105,-35594.6249717364,-2316.29275827412
758001,1.1339626197921,0,0.00939144873626131,0,0.0440813627327703,0,12,1.21865456534972,0.98403625085985,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11315021936262,0.0923565908252023,683.997439220548,0.890280373671657,0.0761648967772319,-37898.3926871889,-35604.2777019924,-2294.1149851965
759001,1.14973723325967,0,0.0121649591334034,0,0.0440006690270548,0,12,1.22090367094365,1.0766179361407,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05692659509595,0.0896947452743629,219.369139987975,0.902497112062493,0.0681564964167075,-37891.7874535648,-35590.7019577331,-2301.08549583164
760001,1.14607424903048,0,0.012294525200102,0,0.0439869115926804,0,12,1.21853936404518,1.14826155341477,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15474638608628,0.0749069170840503,252.255559200421,0.893285508899032,0.065350930219558,-37905.1477527617,-35585.9072050175,-2319.24054774421
761001,1.13672681307912,0,0.0118634287756797,0,0.043374373408957,0,12,1.21274991002007,1.24911409328329,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.16046886093806,0.078020641667453,960.040137171745,0.866881049464489,0.0612455985866664,-37797.4016660329,-35513.6590754969,-2283.74259053605
762001,1.12884125133468,0,0.00908288457027057,0,0.0435666546020041,0,12,1.21942925485836,1.13629418656059,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15902188859468,0.0663143709762511,77.8073074761778,0.898582805656708,0.0740122954596778,-37808.7641765022,-35560.0024018332,-2248.76177466897
763001,1.10580117199948,0,0.00635655518560998,0,0.0435350083702465,0,12,1.21774173196263,1.03363884878912,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11528650000355,0.0941757383009017,277.197290910408,0.863989529309554,0.0831320748929209,-37836.3000401261,-35559.571997471,-2276.72804265511
764001,1.08892155702575,0,0.00597042918485731,0,0.0438932363647953,0,12,1.21089029263092,1.21641706549808,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12413353641705,0.0961853259311541,27.6434042025358,0.785550361964507,0.0723617888971343,-37837.1107810747,-35532.4235524479,-2304.68722862679
765001,1.08477512621571,0,0.00595114412609294,0,0.0445304689741475,0,12,1.22748742205179,1.15251607369071,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07906342249781,0.107770941004955,160.401444183663,0.673740073793442,0.064441760242257,-37840.6745943352,-35524.3388337098,-2316.33576062535
766001,1.08663768400307,0,0.00491331257090274,0,0.0437117872017993,0,12,1.21786757909528,0.966606698425195,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1512089411152,0.0956869952913302,329.384336480871,0.762911574496341,0.0718277112995007,-37816.597772193,-35533.4784763968,-2283.11929579622
767001,1.08531854723341,0,0.00539653997202378,0,0.0442022708169414,0,12,1.21175146090018,1.07520940037072,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08414475835685,0.108235563632324,834.350989898667,0.741179179438889,0.0676359367270402,-37848.2677539046,-35550.0935885061,-2298.17416539847
768001,1.0766001145113,0,0.00302881572204174,0,0.0449294119522012,0,12,1.21211590905069,1.28320422525205,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.09353839580667,0.104806037275839,203.724287217483,0.681297642332733,0.0706990565633705,-37891.5924446432,-35574.4900327346,-2317.1024119086
769001,1.1180391830081,0,0.00745219474696935,0,0.0442869085895712,0,12,1.2169770516404,1.04766956833897,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07879157936177,0.0953130318801333,852.759671397507,0.764858945566779,0.0745277932061807,-37802.0528835392,-35543.518039658,-2258.53484388127
770001,1.11079362854835,0,0.00700481625646204,0,0.0442165728024615,0,12,1.23084802265272,0.951599169994271,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05983819489316,0.078001415231161,656.508905347437,0.869956338221749,0.0729575732692355,-37921.6092058956,-35613.3023423641,-2308.30686353149
771001,1.11257575355242,0,0.00546558899816223,0,0.0448835065916106,0,12,1.21352464323594,1.14682670509278,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13416813812355,0.0861249763071032,937.40885425359,0.841950701588418,0.0796456306467975,-37876.823578098,-35582.7336016997,-2294.0899763983
772001,1.09443107837178,0,0.00558059425420938,0,0.0443045917155577,0,12,1.23270714769085,1.0065264912423,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.09827567009096,0.0923962687210272,928.669329499826,0.846552157617736,0.0772335824028519,-38053.2985098748,-35729.7669446716,-2323.53156520319
773001,1.07722179623849,0,0.00486711537012354,0,0.0434508181180847,0,12,1.22386679002547,1.10785594428618,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.06441199852197,0.0831841142731163,790.340070845559,0.800130146806232,0.0750070876415583,-37883.6978317199,-35595.4011897779,-2288.29664194208
774001,1.09848434515273,0,0.00541931565557382,0,0.0438600043034349,0,12,1.2155766506156,1.47320613755368,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04787497814221,0.0797487892680336,886.258648009971,0.840528563000635,0.07558707307585,-37862.0759609062,-35546.4591145303,-2315.61684637595
775001,1.11434002382791,0,0.00727234938744063,0,0.0432702289982007,0,12,1.21352964985903,1.03464132802452,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04827041096848,0.0794992440107855,917.333441320807,0.890205796932418,0.0692042859783873,-37758.0093087234,-35456.8795665436,-2301.12974217985
776001,1.08494981798986,0,0.0054480625114391,0,0.0431883098280602,0,12,1.2066078054384,0.999201660506055,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.03861057887563,0.0542068768746739,936.954183969647,0.907880255779057,0.0698865950077142,-37825.7802931916,-35493.8046510634,-2331.97564212821
777001,1.10023853531508,0,0.00932040535121461,0,0.0431953063061084,0,12,1.22367877146226,1.20543761676213,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04510074766967,0.0702230623991858,242.326234001666,0.898965066595256,0.0773521175015423,-37909.9748889994,-35605.6430360911,-2304.33185290831
778001,1.08269975383997,0,0.0104947307797055,0,0.0420858279790501,0,12,1.21312884629022,1.25535382528355,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05302012855375,0.0767459127969852,348.772870609537,0.880414866247056,0.0763486108415234,-37840.4154193246,-35538.1993462056,-2302.21607311899
779001,1.09341039963045,0,0.0124309221964063,0,0.041761295359645,0,12,1.21774509349425,1.35529178410968,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04227315390338,0.0539525976562573,591.880394145846,0.916552888789367,0.0721043179645985,-37921.5280235197,-35631.9818267859,-2289.54619673378
780001,1.07575437515119,0,0.0099939113098178,0,0.042199395315161,0,12,1.21807730565592,0.950553761107528,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04636776605668,0.0778765884774144,261.840098071843,0.822538323777863,0.0678726119145864,-37935.5020121794,-35607.2071975407,-2328.29481463863
781001,1.08163093727228,0,0.00981930741380547,0,0.041953880779382,0,12,1.21817020425431,1.00921046554745,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07155739639806,0.0925604573445208,63.3162625599653,0.922526969498497,0.0685703805366789,-37929.3321589283,-35614.5129185166,-2314.81924041174
782001,1.08159276819546,0,0.0103742908492408,0,0.0424780254432379,0,12,1.21682098612947,1.12469033518774,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12320681574909,0.0903594584948354,550.39284657687,0.902418693336814,0.0695129534011105,-37941.6208820775,-35609.6938554119,-2331.9270266656
783001,1.08806934116117,0,0.00936706125639665,0,0.0428954664973796,0,12,1.21943667510067,1.03722986461559,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15834303840112,0.0774369632540164,972.398378187791,0.911465011598932,0.0684885259483764,-37888.1721390106,-35578.6567875582,-2309.51535145245
784001,1.07191206605023,0,0.00684879653570887,0,0.0428963034199692,0,12,1.21347444684258,1.22065542496396,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07678467643503,0.0925736866431577,409.530887380242,0.907089313821817,0.0747963075690526,-37897.9825244674,-35539.5586308764,-2358.42389359101
785001,1.05961276366224,0,0.00688653844396868,0,0.0426599756167703,0,12,1.22651211253173,1.04991875002268,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.09389733149502,0.0916714270821338,907.93811250478,0.885204803310946,0.0768847125584984,-37878.3101202291,-35554.4117833437,-2323.89833688536
786001,1.06086029335323,0,0.00694563303112828,0,0.0425796376118863,0,12,1.23026610992618,0.851586866815928,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15534470482891,0.0816429610679424,995.440200902522,0.827167663201731,0.0708551429098905,-37887.801633386,-35588.4398814015,-2299.36175198457
787001,1.0845825589314,0,0.0092643478771446,0,0.0424304346922779,0,12,1.2262595186096,1.1545624541249,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15090558803909,0.0736937188715374,761.143655749038,0.869724087060117,0.0736649004422407,-37880.7723194218,-35589.9755097885,-2290.79680963333
788001,1.12318490470258,0,0.0131998543758563,0,0.0420641073366099,0,12,1.22189258153301,0.987234278846712,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15648376369762,0.0716448326629589,970.830805599689,0.926798136414943,0.0641846375180372,-37775.1397527331,-35515.657905373,-2259.48184736019
789001,1.15002615679926,0,0.0153677865563208,0,0.0429016462778358,0,12,1.22301488769353,1.16014624986781,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15576292432179,0.0637539387406907,774.733559694141,0.888858713275479,0.0712275388725337,-37784.0198238294,-35531.1616023958,-2252.85822143359
790001,1.15074678724072,0,0.0154757412826635,0,0.0434438473513757,0,12,1.20708193939888,0.832156716570603,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1461860835625,0.0730919953443687,561.132244765759,0.893310008697469,0.0753091644973341,-37809.5936666629,-35510.2750730198,-2299.31859364306
791001,1.17243728214337,0,0.0168877646037841,0,0.0438004402656035,0,12,1.21513122542827,1.15419413897768,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15620833457417,0.0595030982361387,35.3563220705837,0.892325750169036,0.0713026704371667,-37775.5197147749,-35507.1097164902,-2268.40999828473
792001,1.15828032923917,0,0.0155841811552546,0,0.0444087584565889,0,12,1.22068200460769,1.25845185064589,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14757943398039,0.0740324601930969,91.6927030775696,0.88350326163426,0.0720899450232774,-37807.7396378958,-35486.381974045,-2321.35766385076
793001,1.15225703318907,0,0.0169989014977996,0,0.0436783163861256,0,12,1.21214935857955,1.08218785746326,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14993506836078,0.0436728804549112,536.753321764991,0.776831975805283,0.0770759435243341,-37800.4770168717,-35488.4017424574,-2312.07527441434
794001,1.15744984772934,0,0.0174318309635561,0,0.0442358267861786,0,12,1.21067932328969,1.32483634550869,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14886898795253,0.070005752329217,41.965052485466,0.880999382703911,0.0738369788748554,-37806.0630630988,-35476.4080868823,-2329.65497621654
795001,1.15796593879058,0,0.0175237424801632,0,0.0446736453296897,0,12,1.21871243998125,1.20026364181523,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15082389913663,0.0622662839416382,394.108287291601,0.880655176385242,0.0746216321373214,-37830.4398244588,-35514.472121274,-2315.96770318482
796001,1.17937043444057,0,0.0185012548088897,0,0.0441604019110439,0,12,1.21972638213041,1.07301545733106,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13631050972431,0.069355166470583,978.194443276152,0.886624421473794,0.0799586848726159,-37759.6911480619,-35462.9614835824,-2296.72966447952
797001,1.17909979104573,0,0.0176897889318991,0,0.044708224044522,0,12,1.20058696026008,0.909111061842765,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15104846783341,0.0637769342400631,998.582093743607,0.810279649113341,0.0737209164442858,-37783.6111999527,-35477.4109709691,-2306.20022898356
798001,1.1559684868303,0,0.0167754518627164,0,0.04511946164525,0,12,1.21791469487178,0.881571059998559,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13638856682297,0.0764679667472705,40.9215984400362,0.745978602580828,0.0772512972128606,-37800.2192158083,-35480.6510114825,-2319.56820432585
799001,1.17051049424945,0,0.0187281694150789,0,0.0444339429501298,0,12,1.21965986933362,1.34035353470699,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14858166559966,0.060460766258607,479.643534170464,0.806672883888641,0.0743448658473951,-37732.4549441187,-35423.5804528389,-2308.87449127982
800001,1.16095557015241,0,0.0180742788751887,0,0.0438512736494377,0,12,1.21282468275413,1.38534417785329,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13327227415396,0.0857915800560417,284.183745505288,0.891554547613241,0.0770675280065662,-37781.5611959819,-35479.5650733696,-2301.99612261231
801001,1.15287136483023,0,0.0173856897731864,0,0.0442144964065034,0,12,1.20921983366111,1.02875509067427,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13563547531001,0.0878165851960873,203.156793955714,0.807429699426703,0.0718127356548871,-37747.0202249681,-35438.7431694538,-2308.27705551433
802001,1.15354171091049,0,0.0165101385649407,0,0.0446051790708911,0,12,1.22186614017343,1.26139914990137,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11641597197197,0.0925392679369696,910.518963821232,0.851812495599384,0.0729490946127379,-37805.1444660327,-35471.7720450146,-2333.37242101812
803001,1.14151258735392,0,0.0177005134220574,0,0.0445952165023533,0,12,1.20573121738506,1.01791706660229,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0987163707334,0.0808369394120578,372.404328081757,0.878085584155065,0.0760493759400671,-37738.8139600342,-35402.3517369866,-2336.46222304757
804001,1.14683850367434,0,0.0181093607045234,0,0.0454008245857594,0,12,1.20177809046735,0.970089732617308,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11852359583959,0.0852882826044855,36.6732713300735,0.864815742434996,0.0745086634640559,-37822.283121946,-35425.8114441455,-2396.47167780052
805001,1.15139081971955,0,0.0185432359544249,0,0.0456390790403368,0,12,1.22557260172206,1.26428035657385,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11441454893813,0.0728757445413312,324.169406434521,0.859003619955922,0.0818944439401492,-37803.7798170938,-35444.603271495,-2359.17654559873
806001,1.18794669568706,0,0.0215875848475058,0,0.0447907104529647,0,12,1.20119760267675,0.981775290801947,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04652449764356,0.0541220522520885,144.438471877947,0.869116586834301,0.0748288588725618,-37759.8836980996,-35434.037821235,-2325.84587686467
807001,1.15640689127691,0,0.0188331856198444,0,0.0450804337914338,0,12,1.21640003154778,1.16240746136904,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05491009462195,0.053076558541499,497.709946008399,0.745463554244833,0.0819986592730128,-37855.0241161882,-35530.9437573492,-2324.08035883896
808001,1.1497465026876,0,0.0193511572765209,0,0.0436876986789313,0,12,1.20941488971578,1.09195938298838,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07856990073873,0.0854068227742375,25.3711778204888,0.902330010027032,0.075762233336397,-37853.5690499011,-35498.5992916261,-2354.96975827497
809001,1.14575655150285,0,0.0179906306078869,0,0.0439311012204102,0,12,1.2089266407831,0.953072894903066,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07183722896268,0.0946484047906089,73.6416631843895,0.91205295107618,0.0635142314853389,-37845.9461766213,-35492.6809949829,-2353.26518163836
810001,1.14148803765822,0,0.0182934085206705,0,0.0438535402581939,0,12,1.21619727725128,1.16516876212593,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10808913217826,0.0843401057291707,76.7959158401936,0.868567262494624,0.0760267405831073,-37881.1572808176,-35514.5862488661,-2366.57103195145
811001,1.14536963881753,0,0.0192525657539045,0,0.0435905776997524,0,12,1.21153393483051,1.0258703964803,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10128894527173,0.0755005876458452,7.00804451480508,0.901554198782178,0.0811745171352183,-37919.9697973437,-35538.2321743912,-2381.73762295249
812001,1.16397965436799,0,0.020522859753518,0,0.0441786828348257,0,12,1.21736070384383,1.42629937219507,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10274954194411,0.0760596137482686,376.537736738101,0.891643110097629,0.0750035422799575,-37800.6373290484,-35437.5910292668,-2363.04629978158
